sep=,
407634238.42358499765,-86.5747833251953125,
407684233.42308503389,-83.4870147705078125,
407734228.42258507013,-81.2797393798828125,
407784223.42208510637,-83.1136016845703125,
407834218.42158514261,-85.504180908203125,
407884213.42108517885,-86.9297027587890625,
407934208.42058521509,-82.4545745849609375,
407984203.42008525133,-81.4913330078125,
408034198.41958528757,-83.4209442138671875,
408084193.41908532381,-82.1955718994140625,
408134188.41858536005,-84.1393280029296875,
408184183.41808539629,-84.3712615966796875,
408234178.41758543253,-83.3946990966796875,
408284173.41708546877,-83.762725830078125,
408334168.41658550501,-87.0699462890625,
408384163.41608554125,-82.41094970703125,
408434158.41558557749,-83.26416015625,
408484153.41508561373,-84.8916473388671875,
408534148.41458564997,-82.7747955322265625,
408584143.41408568621,-84.3149871826171875,
408634138.41358572245,-83.786102294921875,
408684133.41308575869,-82.606292724609375,
408734128.41258579493,-83.1989288330078125,
408784123.41208583117,-84.3447723388671875,
408834118.4115858674,-82.93426513671875,
408884113.41108590364,-84.231719970703125,
408934108.41058593988,-87.008087158203125,
408984103.41008597612,-84.3892822265625,
409034098.40958601236,-83.280181884765625,
409084093.4090860486,-82.992767333984375,
409134088.40858608484,-83.6107330322265625,
409184083.40808612108,-84.3997802734375,
409234078.40758615732,-82.4276885986328125,
409284073.40708619356,-81.5184478759765625,
409334068.4065862298,-84.3030242919921875,
409384063.40608626604,-83.6302947998046875,
409434058.40558630228,-84.575958251953125,
409484053.40508633852,-85.09423828125,
409534048.40458637476,-83.837249755859375,
409584043.404086411,-83.75927734375,
409634038.40358644724,-83.45489501953125,
409684033.40308648348,-83.5619354248046875,
409734028.40258651972,-82.1582489013671875,
409784023.40208655596,-80.92737579345703125,
409834018.4015865922,-84.3507080078125,
409884013.40108662844,-83.333160400390625,
409934008.40058666468,-84.11749267578125,
409984003.40008670092,-83.5716400146484375,
410033998.39958673716,-83.9877166748046875,
410083993.3990867734,-84.31231689453125,
410133988.39858680964,-83.1454620361328125,
410183983.39808684587,-83.6666412353515625,
410233978.39758688211,-84.760498046875,
410283973.39708691835,-83.6590423583984375,
410333968.39658695459,-82.983734130859375,
410383963.39608699083,-84.2745513916015625,
410433958.39558702707,-84.0656280517578125,
410483953.39508706331,-85.196685791015625,
410533948.39458709955,-86.665985107421875,
410583943.39408713579,-83.373748779296875,
410633938.39358717203,-82.2753448486328125,
410683933.39308720827,-82.1396636962890625,
410733928.39258724451,-82.914581298828125,
410783923.39208728075,-83.4687957763671875,
410833918.39158731699,-83.1413116455078125,
410883913.39108735323,-85.095794677734375,
410933908.39058738947,-81.940948486328125,
410983903.39008742571,-85.6269073486328125,
411033898.38958746195,-85.9697265625,
411083893.38908749819,-85.2709503173828125,
411133888.38858753443,-85.02587890625,
411183883.38808757067,-83.9107208251953125,
411233878.38758760691,-83.187408447265625,
411283873.38708764315,-82.9394378662109375,
411333868.38658767939,-83.2367706298828125,
411383863.38608771563,-83.6345672607421875,
411433858.38558775187,-83.9105682373046875,
411483853.38508778811,-84.9426116943359375,
411533848.38458782434,-83.3676910400390625,
411583843.38408786058,-81.613983154296875,
411633838.38358789682,-82.7403106689453125,
411683833.38308793306,-85.113800048828125,
411733828.3825879693,-85.8531036376953125,
411783823.38208800554,-84.7875518798828125,
411833818.38158804178,-82.591033935546875,
411883813.38108807802,-82.4438629150390625,
411933808.38058811426,-83.4571990966796875,
411983803.3800881505,-83.3274688720703125,
412033798.37958818674,-85.4555816650390625,
412083793.37908822298,-81.62677001953125,
412133788.37858825922,-83.1779632568359375,
412183783.37808829546,-82.429412841796875,
412233778.3775883317,-82.20416259765625,
412283773.37708836794,-83.4538726806640625,
412333768.37658840418,-82.149566650390625,
412383763.37608844042,-89.740692138671875,
412433758.37558847666,-84.296539306640625,
412483753.3750885129,-82.71649169921875,
412533748.37458854914,-82.2928466796875,
412583743.37408858538,-82.8765716552734375,
412633738.37358862162,-83.8910064697265625,
412683733.37308865786,-83.9123382568359375,
412733728.3725886941,-84.1477813720703125,
412783723.37208873034,-84.4183197021484375,
412833718.37158876657,-86.271636962890625,
412883713.37108880281,-82.62847900390625,
412933708.37058883905,-83.417633056640625,
412983703.37008887529,-82.066070556640625,
413033698.36958891153,-83.1466064453125,
413083693.36908894777,-85.0553741455078125,
413133688.36858898401,-82.074066162109375,
413183683.36808902025,-82.4026947021484375,
413233678.36758905649,-83.4100494384765625,
413283673.36708909273,-82.340728759765625,
413333668.36658912897,-81.7794647216796875,
413383663.36608916521,-85.4329071044921875,
413433658.36558920145,-82.7021636962890625,
413483653.36508923769,-83.4906463623046875,
413533648.36458927393,-83.523895263671875,
413583643.36408931017,-82.8595428466796875,
413633638.36358934641,-81.893218994140625,
413683633.36308938265,-83.8290252685546875,
413733628.36258941889,-84.151885986328125,
413783623.36208945513,-81.75433349609375,
413833618.36158949137,-84.742889404296875,
413883613.36108952761,-82.713592529296875,
413933608.36058956385,-85.1464996337890625,
413983603.36008960009,-83.1202392578125,
414033598.35958963633,-85.8273162841796875,
414083593.35908967257,-83.1556243896484375,
414133588.35858970881,-82.0347137451171875,
414183583.35808974504,-82.6086883544921875,
414233578.35758978128,-83.0488433837890625,
414283573.35708981752,-88.3253173828125,
414333568.35658985376,-84.3558349609375,
414383563.35608989,-85.5253753662109375,
414433558.35558992624,-83.6536712646484375,
414483553.35508996248,-82.72100830078125,
414533548.35458999872,-83.508087158203125,
414583543.35409003496,-83.4194488525390625,
414633538.3535900712,-82.1629486083984375,
414683533.35309010744,-82.8491668701171875,
414733528.35259014368,-84.4744415283203125,
414783523.35209017992,-85.025482177734375,
414833518.35159021616,-86.8356475830078125,
414883513.3510902524,-83.557281494140625,
414933508.35059028864,-82.13970947265625,
414983503.35009032488,-84.2135467529296875,
415033498.34959036112,-84.1566009521484375,
415083493.34909039736,-83.977752685546875,
415133488.3485904336,-82.384918212890625,
415183483.34809046984,-82.311767578125,
415233478.34759050608,-83.316650390625,
415283473.34709054232,-83.86669921875,
415333468.34659057856,-83.7201690673828125,
415383463.3460906148,-82.8491363525390625,
415433458.34559065104,-84.1727294921875,
415483453.34509068727,-83.9832916259765625,
415533448.34459072351,-84.34954833984375,
415583443.34409075975,-83.461883544921875,
415633438.34359079599,-82.73248291015625,
415683433.34309083223,-82.0390777587890625,
415733428.34259086847,-82.672454833984375,
415783423.34209090471,-82.2538909912109375,
415833418.34159094095,-83.102783203125,
415883413.34109097719,-83.9827880859375,
415933408.34059101343,-83.1075286865234375,
415983403.34009104967,-83.3892822265625,
416033398.33959108591,-85.913665771484375,
416083393.33909112215,-83.8401336669921875,
416133388.33859115839,-84.3388671875,
416183383.33809119463,-83.0462799072265625,
416233378.33759123087,-85.9511871337890625,
416283373.33709126711,-83.15191650390625,
416333368.33659130335,-83.7505035400390625,
416383363.33609133959,-85.91552734375,
416433358.33559137583,-84.92083740234375,
416483353.33509141207,-83.076904296875,
416533348.33459144831,-82.62152099609375,
416583343.33409148455,-85.7281646728515625,
416633338.33359152079,-83.594482421875,
416683333.33309155703,-84.9169769287109375,
416733328.33259159327,-84.0849456787109375,
416783323.33209162951,-82.463836669921875,
416833318.33159166574,-85.428314208984375,
416883313.33109170198,-84.239532470703125,
416933308.33059173822,-83.0820465087890625,
416983303.33009177446,-86.03076171875,
417033298.3295918107,-83.0430755615234375,
417083293.32909184694,-82.215087890625,
417133288.32859188318,-85.2550201416015625,
417183283.32809191942,-83.4989471435546875,
417233278.32759195566,-84.1474456787109375,
417283273.3270919919,-81.7859039306640625,
417333268.32659202814,-83.998687744140625,
417383263.32609206438,-82.792236328125,
417433258.32559210062,-81.814239501953125,
417483253.32509213686,-82.2894134521484375,
417533248.3245921731,-82.2607421875,
417583243.32409220934,-83.227020263671875,
417633238.32359224558,-84.358367919921875,
417683233.32309228182,-83.4479217529296875,
417733228.32259231806,-82.37127685546875,
417783223.3220923543,-83.16131591796875,
417833218.32159239054,-82.35186767578125,
417883213.32109242678,-83.3745880126953125,
417933208.32059246302,-84.494354248046875,
417983203.32009249926,-82.780426025390625,
418033198.3195925355,-82.9234466552734375,
418083193.31909257174,-84.1519622802734375,
418133188.31859260798,-84.4323577880859375,
418183183.31809264421,-82.924896240234375,
418233178.31759268045,-83.31988525390625,
418283173.31709271669,-83.4114227294921875,
418333168.31659275293,-83.029571533203125,
418383163.31609278917,-82.4623565673828125,
418433158.31559282541,-83.036376953125,
418483153.31509286165,-82.505157470703125,
418533148.31459289789,-84.1275177001953125,
418583143.31409293413,-84.7362213134765625,
418633138.31359297037,-83.147247314453125,
418683133.31309300661,-84.8207244873046875,
418733128.31259304285,-85.3576507568359375,
418783123.31209307909,-82.5504150390625,
418833118.31159311533,-84.8095855712890625,
418883113.31109315157,-84.4102630615234375,
418933108.31059318781,-82.944793701171875,
418983103.31009322405,-83.110595703125,
419033098.30959326029,-83.0995941162109375,
419083093.30909329653,-82.6894073486328125,
419133088.30859333277,-83.9481353759765625,
419183083.30809336901,-82.339996337890625,
419233078.30759340525,-82.0608062744140625,
419283073.30709344149,-82.9615325927734375,
419333068.30659347773,-84.178375244140625,
419383063.30609351397,-83.4869842529296875,
419433058.30559355021,-82.4360198974609375,
419483053.30509358644,-83.072784423828125,
419533048.30459362268,-83.6142120361328125,
419583043.30409365892,-84.25396728515625,
419633038.30359369516,-83.8021240234375,
419683033.3030937314,-84.46905517578125,
419733028.30259376764,-84.1314697265625,
419783023.30209380388,-81.2503509521484375,
419833018.30159384012,-87.7717132568359375,
419883013.30109387636,-86.405548095703125,
419933008.3005939126,-83.174163818359375,
419983003.30009394884,-82.9825439453125,
420032998.29959398508,-86.675537109375,
420082993.29909402132,-82.306671142578125,
420132988.29859405756,-85.7693328857421875,
420182983.2980940938,-81.9489593505859375,
420232978.29759413004,-81.88671875,
420282973.29709416628,-83.503448486328125,
420332968.29659420252,-84.1331787109375,
420382963.29609423876,-82.283355712890625,
420432958.295594275,-83.3579559326171875,
420482953.29509431124,-83.4254150390625,
420532948.29459434748,-81.4922943115234375,
420582943.29409438372,-83.7498016357421875,
420632938.29359441996,-83.5272674560546875,
420682933.2930944562,-82.230743408203125,
420732928.29259449244,-83.3676300048828125,
420782923.29209452868,-81.4063873291015625,
420832918.29159456491,-81.0137786865234375,
420882913.29109460115,-84.13739013671875,
420932908.29059463739,-84.4343719482421875,
420982903.29009467363,-83.4627838134765625,
421032898.28959470987,-82.7345123291015625,
421082893.28909474611,-81.4931793212890625,
421132888.28859478235,-82.8840789794921875,
421182883.28809481859,-85.6347503662109375,
421232878.28759485483,-83.1523284912109375,
421282873.28709489107,-83.355438232421875,
421332868.28659492731,-85.15460205078125,
421382863.28609496355,-86.044921875,
421432858.28559499979,-82.453125,
421482853.28509503603,-82.5717926025390625,
421532848.28459507227,-82.549774169921875,
421582843.28409510851,-72.92914581298828125,
421632838.28359514475,-65.00252532958984375,
421682833.28309518099,-83.17694091796875,
421732828.28259521723,-83.58197021484375,
421782823.28209525347,-85.282958984375,
421832818.28159528971,-83.5538482666015625,
421882813.28109532595,-84.0494384765625,
421932808.28059536219,-73.84452056884765625,
421982803.28009539843,-67.13677215576171875,
422032798.27959543467,-83.9407958984375,
422082793.27909547091,-81.45245361328125,
422132788.27859550714,-83.410308837890625,
422182783.27809554338,-83.93072509765625,
422232778.27759557962,-84.1295013427734375,
422282773.27709561586,-82.110870361328125,
422332768.2765956521,-84.112030029296875,
422382763.27609568834,-85.5176849365234375,
422432758.27559572458,-83.427490234375,
422482753.27509576082,-82.3950042724609375,
422532748.27459579706,-83.807647705078125,
422582743.2740958333,-83.686737060546875,
422632738.27359586954,-81.569183349609375,
422682733.27309590578,-83.648162841796875,
422732728.27259594202,-85.1385345458984375,
422782723.27209597826,-84.514923095703125,
422832718.2715960145,-82.923553466796875,
422882713.27109605074,-84.4239044189453125,
422932708.27059608698,-82.65020751953125,
422982703.27009612322,-84.2852325439453125,
423032698.26959615946,-82.67767333984375,
423082693.2690961957,-82.970794677734375,
423132688.26859623194,-84.5170745849609375,
423182683.26809626818,-84.31060791015625,
423232678.26759630442,-84.814788818359375,
423282673.26709634066,-83.2973175048828125,
423332668.2665963769,-84.0579071044921875,
423382663.26609641314,-81.5752105712890625,
423432658.26559644938,-82.743896484375,
423482653.26509648561,-81.78411865234375,
423532648.26459652185,-82.926422119140625,
423582643.26409655809,-83.5582733154296875,
423632638.26359659433,-84.0591888427734375,
423682633.26309663057,-80.9651031494140625,
423732628.26259666681,-82.8347930908203125,
423782623.26209670305,-85.208404541015625,
423832618.26159673929,-81.7714080810546875,
423882613.26109677553,-84.1127777099609375,
423932608.26059681177,-84.093780517578125,
423982603.26009684801,-82.163543701171875,
424032598.25959688425,-84.4077606201171875,
424082593.25909692049,-83.4770355224609375,
